32,32,32,
-75.999999,-75.999999,-75.999999,
75.999999,75.999999,75.999999,
-2.427811,9.097118,1.863443,
-5.104828,9.716703,2.078608,
-3.460338,1.542230,1.143720,
11.042512,-0.242594,0.067735,
14.908643,4.476890,0.346550,
6.511577,15.253115,-1.643545,
-2.357023,11.035680,-0.499705,
0.743866,10.066072,2.868247,
-12.964891,1.684905,2.531614,
-18.119076,-1.896708,-0.660294,
11.802640,1.432654,2.878803,
5.273314,6.308268,3.672671,
0.260710,2.831741,2.475120,
2.268840,14.607037,-0.475366,
-3.381705,10.905121,-0.180805,
11.199238,-4.499470,-0.192453,
6.021438,-11.814088,-0.342493,
13.012442,4.641251,1.212420,
3.904699,-3.547538,0.298234,
-0.762542,-18.937500,0.212810,
-2.304360,-3.290127,2.202476,
1.848019,-5.275436,-0.085165,
5.143116,-13.917549,-2.391294,
3.264143,-15.047626,-2.469253,
-4.247892,-14.012094,-0.656676,
-0.119430,-12.397485,3.581909,
-2.083132,-9.800231,2.150661,
-0.810009,-2.769327,0.355278,
1.695745,-6.996662,0.080519,
1.251753,-14.742362,0.271749,
-2.121806,-11.718680,0.178994,
1.613258,-2.172989,0.473996,
-2.624293,-1.288379,1.518258,
-7.164107,-3.700103,2.385919,
-9.787128,2.688334,0.243129,
12.935497,-10.507250,0.079662,
18.637194,-1.900042,-1.711443,
18.821653,-0.540340,1.046946,
7.538083,-0.197114,0.278818,
1.928865,10.809687,3.018947,
-2.079363,10.483424,2.789941,
-8.666028,-2.465025,-0.137974,
10.596334,-1.880336,2.316760,
9.674478,-2.053993,2.530946,
1.140764,-4.908360,2.541829,
0.875351,6.292280,0.247390,
-2.535741,7.829169,-0.172375,
3.067338,-9.445053,-0.249468,
1.164725,-16.922010,-2.258381,
-0.199404,-11.984051,2.630571,
0.601579,-10.293707,1.087217,
-0.668023,-14.878931,-1.034235,
-2.882798,-8.886921,-0.183459,
2.062033,-6.509507,0.120656,
3.081275,-13.868896,0.308480,
0.293985,-15.468142,-1.232336,
-3.722755,-15.426552,-0.815050,
-0.793381,-8.279371,0.717149,
-0.789394,-6.427044,0.814949,
1.616504,-0.158382,0.132886,
8.055136,1.821687,0.714830,
7.495804,2.426166,0.951710,
1.923000,-1.113437,0.250108,
0.967732,-3.479559,0.150035,
-3.488919,-12.657162,0.063764,
-16.603367,-5.830730,1.267233,
-19.266289,1.347698,0.443903,
4.288154,-14.270027,0.391428,
-0.498639,-13.294493,0.153290,
8.991241,-3.990479,0.121440,
5.729900,-1.864310,0.113996,
-0.178435,2.836385,1.408535,
-6.703427,-6.498433,3.144976,
-6.188310,-4.530319,1.594108,
2.436693,-2.541089,0.876276,
2.420174,-2.684875,0.750729,
2.060246,-9.592096,2.499946,
-1.556816,-10.592588,3.210890,
-1.546927,-5.240852,0.860905,
4.205195,-3.385783,-0.066434,
4.664066,-5.521430,-0.157323,
4.473849,-3.820079,0.629066,
4.236358,-6.677378,-0.036909,
-0.485955,-18.199495,-0.129947,
-2.603652,-9.819784,-0.036299,
0.774901,-2.383769,0.065832,
2.944303,-9.993345,0.649703,
-0.441433,-13.894764,3.817372,
-2.639427,-14.975708,-1.213478,
-1.726169,-6.085913,-0.251388,
-0.000201,-0.002891,0.000209,
4.233104,0.159556,0.345772,
14.266514,0.448028,1.888274,
11.167370,0.809521,3.459485,
4.793159,0.173069,0.728504,
0.137791,0.433868,0.181405,
-0.033130,-15.236917,1.091855,
-8.679411,-9.005966,0.379851,
-11.388744,-3.250962,0.115999,
4.238708,-14.978005,-1.017335,
-4.139026,-13.946349,-0.778198,
1.975394,11.222094,0.187724,
-1.066560,14.301085,0.287440,
-2.004453,4.404636,0.364089,
-4.899703,-6.486525,1.744835,
-2.433140,-5.783232,1.918877,
0.772301,-7.806639,2.590084,
-1.222295,-6.875686,2.041073,
1.126490,-8.843112,1.366495,
-0.795429,-9.957655,1.637660,
0.834315,10.441788,1.811399,
8.967281,3.207864,0.469123,
16.404924,3.748686,0.019248,
16.451902,3.741104,0.330570,
14.509844,11.061646,-0.029874,
5.241269,6.741520,0.192092,
1.128131,11.730474,0.480864,
-1.227555,13.521029,0.322599,
0.882307,-5.034327,0.425800,
-0.129624,-13.622562,0.975993,
2.771044,-4.378767,0.193103,
1.026192,-0.265993,0.543464,
0.165989,-1.157641,0.277741,
-3.278409,-1.059641,0.394822,
-10.688330,3.048301,1.512669,
3.568897,-1.498014,1.162752,
3.388809,-0.725693,0.464085,
1.175771,1.683589,1.556601,
-0.029926,-18.534607,0.830646,
-3.120175,-10.245951,0.215680,
3.653603,-4.819169,-0.028271,
7.601087,-10.905222,-0.219803,
7.880147,-3.844022,0.187653,
9.885849,6.897005,0.238851,
-3.494799,12.789253,0.837144,
-2.518382,7.367101,0.140293,
-0.737207,0.257515,0.246075,
0.229077,-3.269209,0.608085,
0.545037,-8.086889,1.827013,
-0.254972,-6.128871,1.428255,
0.043626,1.227800,0.605143,
1.558613,5.237145,0.879695,
1.466977,10.268330,3.190413,
-0.392206,7.946162,2.176145,
14.576033,-1.230171,-0.149300,
14.161835,3.612132,-0.568926,
10.905804,13.659284,-0.756875,
-1.448080,12.319464,0.040872,
2.265961,12.461711,0.938202,
-3.210562,14.009048,0.593012,
-7.101574,3.525829,1.300657,
8.261395,-7.044991,0.345707,
14.569452,-0.553403,-0.497970,
1.849390,-2.089357,2.151628,
0.630652,-3.887917,0.968620,
-0.177147,-10.122375,-1.010888,
-14.517841,-0.486370,2.385665,
-9.437130,-6.123160,-0.167535,
-4.665267,-4.002868,0.043338,
1.963078,-0.594077,2.600043,
0.403470,8.937865,2.084391,
0.515675,12.209925,2.701526,
-0.436431,7.880517,1.392119,
14.080975,-3.062980,-0.474807,
11.995262,-3.302097,-0.031152,
15.666365,6.447283,0.539175,
-0.775125,13.324295,0.062847,
-0.400523,12.261424,2.723469,
0.091069,-5.939545,-0.484269,
-5.891282,0.092086,0.831477,
10.996216,1.787217,2.491196,
9.990658,1.960751,2.733552,
0.197766,1.971237,2.748200,
-0.035057,1.263358,1.760333,
0.867200,8.684156,3.147758,
-1.938233,9.822248,2.282175,
13.364227,-2.388874,-0.218436,
11.881157,-5.410712,-0.139603,
5.008782,-0.655199,-0.068310,
-1.691738,6.088706,0.056980,
2.446160,12.336863,0.075055,
-3.714125,14.282518,-2.216349,
-12.439384,-0.125161,3.646055,
7.007828,-12.196848,0.197298,
2.334922,-11.728326,-0.006555,
-1.387145,-11.368832,3.387260,
2.693416,-9.251827,0.166603,
-0.237352,-16.931944,-0.999035,
-13.266556,-5.506874,0.411822,
-7.779984,-13.055210,0.137625,
-5.043262,-6.325173,0.023715,
2.744269,-8.556724,0.182569,
-0.011653,12.255163,3.732773,
0.768795,2.472838,1.079506,
-2.280769,1.359181,0.489391,
8.133625,-6.890134,0.170982,
8.544369,-8.418718,0.718525,
12.046504,-0.186754,3.035630,
3.717578,9.433884,0.365894,
